Datum,Stanica,PM10,PM2.5,O3,SO2,CO,NO2,NOx,Benzén,Hg
2025-01-01 02:06:06.645225,x,zhoršená,>40 - 100,>25 - 70,>65 - 180,>50 - 350,>2000 - 10000,>40 - 200
2025-01-01 02:06:06.645225,x,zlá,>100 - 180,>70 - 140,>180 - 240,>350 - 500,>10000 - 30000,>200 - 400
2025-01-01 02:06:06.645225,x,veľmi zlá,>180,>140,>240,>500,>30000,>400
2025-01-01 02:06:06.645225,x,znečisťujúca látka sa na tejto stanici nemeria
2025-01-01 02:06:06.645225,PDL,pod detekčný limit
2025-01-01 02:06:06.645225,*,hodnoty pre túto znečisťujúcu látku nie sú momentálne dostupné
2025-01-01 02:06:06.645225,**,reinštalácia zariadenia
2025-01-01 02:06:06.645225,\n\nHodnoty koncentrácie plynných ZL s výnimkou ortuti (Hg) sú uvedené v µg/m3 (mikrogramoch na meter kubický).\nHodnota ortuti (Hg) je uvedená v ng/m3 (nanogramoch na meter kubický).\nHodnoty všetkých plynných ZL sú prepočítané na štandardné stavové podmienky (teplota 20°C (29315 K) a tlak 101325 kPa).\nHodnoty koncentrácie aerosólov PM10 a PM25 sú uvedené v µg/m3 (mikrogramoch na meter kubický) pri podmienkach okolia.\nÚdaje sú nevalidované\n\n
2025-01-01 03:06:07.145442,x,veľmi dobrá,0 - 20,0 - 14,0 - 33,0 - 25,0 - 1000,0 - 20
2025-01-01 03:06:07.145442,x,dobrá,>20 - 40,>14 - 25,>33 - 65,>25- 50,>1000 - 2000,>20 - 40
2025-01-01 03:06:07.145442,x,zhoršená,>40 - 100,>25 - 70,>65 - 180,>50 - 350,>2000 - 10000,>40 - 200
2025-01-01 03:06:07.145442,x,zlá,>100 - 180,>70 - 140,>180 - 240,>350 - 500,>10000 - 30000,>200 - 400
2025-01-01 03:06:07.145442,x,veľmi zlá,>180,>140,>240,>500,>30000,>400
2025-01-01 03:06:07.145442,x,znečisťujúca látka sa na tejto stanici nemeria
2025-01-01 03:06:07.145442,PDL,pod detekčný limit
2025-01-01 03:06:07.145442,*,hodnoty pre túto znečisťujúcu látku nie sú momentálne dostupné
2025-01-01 03:06:07.145442,**,reinštalácia zariadenia
2025-01-01 03:06:07.145442,\n\nHodnoty koncentrácie plynných ZL s výnimkou ortuti (Hg) sú uvedené v µg/m3 (mikrogramoch na meter kubický).\nHodnota ortuti (Hg) je uvedená v ng/m3 (nanogramoch na meter kubický).\nHodnoty všetkých plynných ZL sú prepočítané na štandardné stavové podmienky (teplota 20°C (29315 K) a tlak 101325 kPa).\nHodnoty koncentrácie aerosólov PM10 a PM25 sú uvedené v µg/m3 (mikrogramoch na meter kubický) pri podmienkach okolia.\nÚdaje sú nevalidované\n\n
2025-01-01 04:06:06.583000,x,veľmi dobrá,0 - 20,0 - 14,0 - 33,0 - 25,0 - 1000,0 - 20
2025-01-01 04:06:06.583000,x,dobrá,>20 - 40,>14 - 25,>33 - 65,>25- 50,>1000 - 2000,>20 - 40
2025-01-01 04:06:06.583000,x,zhoršená,>40 - 100,>25 - 70,>65 - 180,>50 - 350,>2000 - 10000,>40 - 200
2025-01-01 04:06:06.583000,x,zlá,>100 - 180,>70 - 140,>180 - 240,>350 - 500,>10000 - 30000,>200 - 400
2025-01-01 04:06:06.583000,x,veľmi zlá,>180,>140,>240,>500,>30000,>400
2025-01-01 04:06:06.583000,x,znečisťujúca látka sa na tejto stanici nemeria
2025-01-01 04:06:06.583000,PDL,pod detekčný limit
2025-01-01 04:06:06.583000,*,hodnoty pre túto znečisťujúcu látku nie sú momentálne dostupné
2025-01-01 04:06:06.583000,**,reinštalácia zariadenia
2025-01-01 04:06:06.583000,\n\nHodnoty koncentrácie plynných ZL s výnimkou ortuti (Hg) sú uvedené v µg/m3 (mikrogramoch na meter kubický).\nHodnota ortuti (Hg) je uvedená v ng/m3 (nanogramoch na meter kubický).\nHodnoty všetkých plynných ZL sú prepočítané na štandardné stavové podmienky (teplota 20°C (29315 K) a tlak 101325 kPa).\nHodnoty koncentrácie aerosólov PM10 a PM25 sú uvedené v µg/m3 (mikrogramoch na meter kubický) pri podmienkach okolia.\nÚdaje sú nevalidované\n\n
2025-01-01 05:06:07.442508,x,veľmi dobrá,0 - 20,0 - 14,0 - 33,0 - 25,0 - 1000,0 - 20
2025-01-01 05:06:07.442508,x,dobrá,>20 - 40,>14 - 25,>33 - 65,>25- 50,>1000 - 2000,>20 - 40
2025-01-01 05:06:07.442508,x,zhoršená,>40 - 100,>25 - 70,>65 - 180,>50 - 350,>2000 - 10000,>40 - 200
2025-01-01 05:06:07.442508,x,zlá,>100 - 180,>70 - 140,>180 - 240,>350 - 500,>10000 - 30000,>200 - 400
2025-01-01 05:06:07.442508,x,veľmi zlá,>180,>140,>240,>500,>30000,>400
2025-01-01 05:06:07.442508,x,znečisťujúca látka sa na tejto stanici nemeria
2025-01-01 05:06:07.442508,PDL,pod detekčný limit
2025-01-01 05:06:07.442508,*,hodnoty pre túto znečisťujúcu látku nie sú momentálne dostupné
2025-01-01 05:06:07.442508,**,reinštalácia zariadenia
2025-01-01 05:06:07.442508,\n\nHodnoty koncentrácie plynných ZL s výnimkou ortuti (Hg) sú uvedené v µg/m3 (mikrogramoch na meter kubický).\nHodnota ortuti (Hg) je uvedená v ng/m3 (nanogramoch na meter kubický).\nHodnoty všetkých plynných ZL sú prepočítané na štandardné stavové podmienky (teplota 20°C (29315 K) a tlak 101325 kPa).\nHodnoty koncentrácie aerosólov PM10 a PM25 sú uvedené v µg/m3 (mikrogramoch na meter kubický) pri podmienkach okolia.\nÚdaje sú nevalidované\n\n
2025-01-01 06:06:06.488241,x,veľmi dobrá,0 - 20,0 - 14,0 - 33,0 - 25,0 - 1000,0 - 20
2025-01-01 06:06:06.488241,x,dobrá,>20 - 40,>14 - 25,>33 - 65,>25- 50,>1000 - 2000,>20 - 40
2025-01-01 06:06:06.488241,x,zhoršená,>40 - 100,>25 - 70,>65 - 180,>50 - 350,>2000 - 10000,>40 - 200
2025-01-01 06:06:06.488241,x,zlá,>100 - 180,>70 - 140,>180 - 240,>350 - 500,>10000 - 30000,>200 - 400
2025-01-01 06:06:06.488241,x,veľmi zlá,>180,>140,>240,>500,>30000,>400
2025-01-01 06:06:06.488241,x,znečisťujúca látka sa na tejto stanici nemeria
2025-01-01 06:06:06.488241,PDL,pod detekčný limit
2025-01-01 06:06:06.488241,*,hodnoty pre túto znečisťujúcu látku nie sú momentálne dostupné
2025-01-01 06:06:06.488241,**,reinštalácia zariadenia
2025-01-01 06:06:06.488241,\n\nHodnoty koncentrácie plynných ZL s výnimkou ortuti (Hg) sú uvedené v µg/m3 (mikrogramoch na meter kubický).\nHodnota ortuti (Hg) je uvedená v ng/m3 (nanogramoch na meter kubický).\nHodnoty všetkých plynných ZL sú prepočítané na štandardné stavové podmienky (teplota 20°C (29315 K) a tlak 101325 kPa).\nHodnoty koncentrácie aerosólov PM10 a PM25 sú uvedené v µg/m3 (mikrogramoch na meter kubický) pri podmienkach okolia.\nÚdaje sú nevalidované\n\n
2025-01-01 07:06:02.750931,x,veľmi dobrá,0 - 20,0 - 14,0 - 33,0 - 25,0 - 1000,0 - 20
2025-01-01 07:06:02.750931,x,dobrá,>20 - 40,>14 - 25,>33 - 65,>25- 50,>1000 - 2000,>20 - 40
2025-01-01 07:06:02.750931,x,zhoršená,>40 - 100,>25 - 70,>65 - 180,>50 - 350,>2000 - 10000,>40 - 200
2025-01-01 07:06:02.750931,x,zlá,>100 - 180,>70 - 140,>180 - 240,>350 - 500,>10000 - 30000,>200 - 400
2025-01-01 07:06:02.750931,x,veľmi zlá,>180,>140,>240,>500,>30000,>400
2025-01-01 07:06:02.750931,x,znečisťujúca látka sa na tejto stanici nemeria
2025-01-01 07:06:02.750931,PDL,pod detekčný limit
2025-01-01 07:06:02.750931,*,hodnoty pre túto znečisťujúcu látku nie sú momentálne dostupné
2025-01-01 07:06:02.750931,**,reinštalácia zariadenia
2025-01-01 07:06:02.750931,\n\nHodnoty koncentrácie plynných ZL s výnimkou ortuti (Hg) sú uvedené v µg/m3 (mikrogramoch na meter kubický).\nHodnota ortuti (Hg) je uvedená v ng/m3 (nanogramoch na meter kubický).\nHodnoty všetkých plynných ZL sú prepočítané na štandardné stavové podmienky (teplota 20°C (29315 K) a tlak 101325 kPa).\nHodnoty koncentrácie aerosólov PM10 a PM25 sú uvedené v µg/m3 (mikrogramoch na meter kubický) pri podmienkach okolia.\nÚdaje sú nevalidované\n\n
2025-01-01 08:06:06.273012,x,veľmi dobrá,0 - 20,0 - 14,0 - 33,0 - 25,0 - 1000,0 - 20
2025-01-01 08:06:06.273012,x,dobrá,>20 - 40,>14 - 25,>33 - 65,>25- 50,>1000 - 2000,>20 - 40
2025-01-01 08:06:06.273012,x,zhoršená,>40 - 100,>25 - 70,>65 - 180,>50 - 350,>2000 - 10000,>40 - 200
2025-01-01 08:06:06.273012,x,zlá,>100 - 180,>70 - 140,>180 - 240,>350 - 500,>10000 - 30000,>200 - 400
2025-01-01 08:06:06.273012,x,veľmi zlá,>180,>140,>240,>500,>30000,>400
2025-01-01 08:06:06.273012,x,znečisťujúca látka sa na tejto stanici nemeria
2025-01-01 08:06:06.273012,PDL,pod detekčný limit
2025-01-01 08:06:06.273012,*,hodnoty pre túto znečisťujúcu látku nie sú momentálne dostupné
2025-01-01 08:06:06.273012,**,reinštalácia zariadenia
2025-01-01 08:06:06.273012,\n\nHodnoty koncentrácie plynných ZL s výnimkou ortuti (Hg) sú uvedené v µg/m3 (mikrogramoch na meter kubický).\nHodnota ortuti (Hg) je uvedená v ng/m3 (nanogramoch na meter kubický).\nHodnoty všetkých plynných ZL sú prepočítané na štandardné stavové podmienky (teplota 20°C (29315 K) a tlak 101325 kPa).\nHodnoty koncentrácie aerosólov PM10 a PM25 sú uvedené v µg/m3 (mikrogramoch na meter kubický) pri podmienkach okolia.\nÚdaje sú nevalidované\n\n
2025-01-01 09:06:05.276783,x,veľmi dobrá,0 - 20,0 - 14,0 - 33,0 - 25,0 - 1000,0 - 20
2025-01-01 09:06:05.276783,x,dobrá,>20 - 40,>14 - 25,>33 - 65,>25- 50,>1000 - 2000,>20 - 40
2025-01-01 09:06:05.276783,x,zhoršená,>40 - 100,>25 - 70,>65 - 180,>50 - 350,>2000 - 10000,>40 - 200
2025-01-01 09:06:05.276783,x,zlá,>100 - 180,>70 - 140,>180 - 240,>350 - 500,>10000 - 30000,>200 - 400
2025-01-01 09:06:05.276783,x,veľmi zlá,>180,>140,>240,>500,>30000,>400
2025-01-01 09:06:05.276783,x,znečisťujúca látka sa na tejto stanici nemeria
2025-01-01 09:06:05.276783,PDL,pod detekčný limit
2025-01-01 09:06:05.276783,*,hodnoty pre túto znečisťujúcu látku nie sú momentálne dostupné
2025-01-01 09:06:05.276783,**,reinštalácia zariadenia
2025-01-01 09:06:05.276783,\n\nHodnoty koncentrácie plynných ZL s výnimkou ortuti (Hg) sú uvedené v µg/m3 (mikrogramoch na meter kubický).\nHodnota ortuti (Hg) je uvedená v ng/m3 (nanogramoch na meter kubický).\nHodnoty všetkých plynných ZL sú prepočítané na štandardné stavové podmienky (teplota 20°C (29315 K) a tlak 101325 kPa).\nHodnoty koncentrácie aerosólov PM10 a PM25 sú uvedené v µg/m3 (mikrogramoch na meter kubický) pri podmienkach okolia.\nÚdaje sú nevalidované\n\n
2025-01-01 10:06:06.629744,x,veľmi dobrá,0 - 20,0 - 14,0 - 33,0 - 25,0 - 1000,0 - 20
2025-01-01 10:06:06.629744,x,dobrá,>20 - 40,>14 - 25,>33 - 65,>25- 50,>1000 - 2000,>20 - 40
2025-01-01 10:06:06.629744,x,zhoršená,>40 - 100,>25 - 70,>65 - 180,>50 - 350,>2000 - 10000,>40 - 200
2025-01-01 10:06:06.629744,x,zlá,>100 - 180,>70 - 140,>180 - 240,>350 - 500,>10000 - 30000,>200 - 400
2025-01-01 10:06:06.629744,x,veľmi zlá,>180,>140,>240,>500,>30000,>400
2025-01-01 10:06:06.629744,x,znečisťujúca látka sa na tejto stanici nemeria
2025-01-01 10:06:06.629744,PDL,pod detekčný limit
2025-01-01 10:06:06.629744,*,hodnoty pre túto znečisťujúcu látku nie sú momentálne dostupné
2025-01-01 10:06:06.629744,**,reinštalácia zariadenia
2025-01-01 10:06:06.629744,\n\nHodnoty koncentrácie plynných ZL s výnimkou ortuti (Hg) sú uvedené v µg/m3 (mikrogramoch na meter kubický).\nHodnota ortuti (Hg) je uvedená v ng/m3 (nanogramoch na meter kubický).\nHodnoty všetkých plynných ZL sú prepočítané na štandardné stavové podmienky (teplota 20°C (29315 K) a tlak 101325 kPa).\nHodnoty koncentrácie aerosólov PM10 a PM25 sú uvedené v µg/m3 (mikrogramoch na meter kubický) pri podmienkach okolia.\nÚdaje sú nevalidované\n\n
2025-01-01 11:06:05.609062,x,veľmi dobrá,0 - 20,0 - 14,0 - 33,0 - 25,0 - 1000,0 - 20
2025-01-01 11:06:05.609062,x,dobrá,>20 - 40,>14 - 25,>33 - 65,>25- 50,>1000 - 2000,>20 - 40
2025-01-01 11:06:05.609062,x,zhoršená,>40 - 100,>25 - 70,>65 - 180,>50 - 350,>2000 - 10000,>40 - 200
2025-01-01 11:06:05.609062,x,zlá,>100 - 180,>70 - 140,>180 - 240,>350 - 500,>10000 - 30000,>200 - 400
2025-01-01 11:06:05.609062,x,veľmi zlá,>180,>140,>240,>500,>30000,>400
2025-01-01 11:06:05.609062,x,znečisťujúca látka sa na tejto stanici nemeria
2025-01-01 11:06:05.609062,PDL,pod detekčný limit
2025-01-01 11:06:05.609062,*,hodnoty pre túto znečisťujúcu látku nie sú momentálne dostupné
2025-01-01 11:06:05.609062,**,reinštalácia zariadenia
2025-01-01 11:06:05.609062,\n\nHodnoty koncentrácie plynných ZL s výnimkou ortuti (Hg) sú uvedené v µg/m3 (mikrogramoch na meter kubický).\nHodnota ortuti (Hg) je uvedená v ng/m3 (nanogramoch na meter kubický).\nHodnoty všetkých plynných ZL sú prepočítané na štandardné stavové podmienky (teplota 20°C (29315 K) a tlak 101325 kPa).\nHodnoty koncentrácie aerosólov PM10 a PM25 sú uvedené v µg/m3 (mikrogramoch na meter kubický) pri podmienkach okolia.\nÚdaje sú nevalidované\n\n
2025-01-01 12:06:02.395097,x,veľmi dobrá,0 - 20,0 - 14,0 - 33,0 - 25,0 - 1000,0 - 20
2025-01-01 12:06:02.395097,x,dobrá,>20 - 40,>14 - 25,>33 - 65,>25- 50,>1000 - 2000,>20 - 40
2025-01-01 12:06:02.395097,x,zhoršená,>40 - 100,>25 - 70,>65 - 180,>50 - 350,>2000 - 10000,>40 - 200
2025-01-01 12:06:02.395097,x,zlá,>100 - 180,>70 - 140,>180 - 240,>350 - 500,>10000 - 30000,>200 - 400
2025-01-01 12:06:02.395097,x,veľmi zlá,>180,>140,>240,>500,>30000,>400
2025-01-01 12:06:02.395097,x,znečisťujúca látka sa na tejto stanici nemeria
2025-01-01 12:06:02.395097,PDL,pod detekčný limit
2025-01-01 12:06:02.395097,*,hodnoty pre túto znečisťujúcu látku nie sú momentálne dostupné
2025-01-01 12:06:02.395097,**,reinštalácia zariadenia
2025-01-01 12:06:02.395097,\n\nHodnoty koncentrácie plynných ZL s výnimkou ortuti (Hg) sú uvedené v µg/m3 (mikrogramoch na meter kubický).\nHodnota ortuti (Hg) je uvedená v ng/m3 (nanogramoch na meter kubický).\nHodnoty všetkých plynných ZL sú prepočítané na štandardné stavové podmienky (teplota 20°C (29315 K) a tlak 101325 kPa).\nHodnoty koncentrácie aerosólov PM10 a PM25 sú uvedené v µg/m3 (mikrogramoch na meter kubický) pri podmienkach okolia.\nÚdaje sú nevalidované\n\n
2025-01-01 13:06:06.330704,x,veľmi dobrá,0 - 20,0 - 14,0 - 33,0 - 25,0 - 1000,0 - 20
2025-01-01 13:06:06.330704,x,dobrá,>20 - 40,>14 - 25,>33 - 65,>25- 50,>1000 - 2000,>20 - 40
2025-01-01 13:06:06.330704,x,zhoršená,>40 - 100,>25 - 70,>65 - 180,>50 - 350,>2000 - 10000,>40 - 200
2025-01-01 13:06:06.330704,x,zlá,>100 - 180,>70 - 140,>180 - 240,>350 - 500,>10000 - 30000,>200 - 400
2025-01-01 13:06:06.330704,x,veľmi zlá,>180,>140,>240,>500,>30000,>400
2025-01-01 13:06:06.330704,x,znečisťujúca látka sa na tejto stanici nemeria
2025-01-01 13:06:06.330704,PDL,pod detekčný limit
2025-01-01 13:06:06.330704,*,hodnoty pre túto znečisťujúcu látku nie sú momentálne dostupné
2025-01-01 13:06:06.330704,**,reinštalácia zariadenia
2025-01-01 13:06:06.330704,\n\nHodnoty koncentrácie plynných ZL s výnimkou ortuti (Hg) sú uvedené v µg/m3 (mikrogramoch na meter kubický).\nHodnota ortuti (Hg) je uvedená v ng/m3 (nanogramoch na meter kubický).\nHodnoty všetkých plynných ZL sú prepočítané na štandardné stavové podmienky (teplota 20°C (29315 K) a tlak 101325 kPa).\nHodnoty koncentrácie aerosólov PM10 a PM25 sú uvedené v µg/m3 (mikrogramoch na meter kubický) pri podmienkach okolia.\nÚdaje sú nevalidované\n\n
2025-01-01 14:06:03.917499,x,veľmi dobrá,0 - 20,0 - 14,0 - 33,0 - 25,0 - 1000,0 - 20
2025-01-01 14:06:03.917499,x,dobrá,>20 - 40,>14 - 25,>33 - 65,>25- 50,>1000 - 2000,>20 - 40
2025-01-01 14:06:03.917499,x,zhoršená,>40 - 100,>25 - 70,>65 - 180,>50 - 350,>2000 - 10000,>40 - 200
2025-01-01 14:06:03.917499,x,zlá,>100 - 180,>70 - 140,>180 - 240,>350 - 500,>10000 - 30000,>200 - 400
2025-01-01 14:06:03.917499,x,veľmi zlá,>180,>140,>240,>500,>30000,>400
2025-01-01 14:06:03.917499,x,znečisťujúca látka sa na tejto stanici nemeria
2025-01-01 14:06:03.917499,PDL,pod detekčný limit
2025-01-01 14:06:03.917499,*,hodnoty pre túto znečisťujúcu látku nie sú momentálne dostupné
2025-01-01 14:06:03.917499,**,reinštalácia zariadenia
2025-01-01 14:06:03.917499,\n\nHodnoty koncentrácie plynných ZL s výnimkou ortuti (Hg) sú uvedené v µg/m3 (mikrogramoch na meter kubický).\nHodnota ortuti (Hg) je uvedená v ng/m3 (nanogramoch na meter kubický).\nHodnoty všetkých plynných ZL sú prepočítané na štandardné stavové podmienky (teplota 20°C (29315 K) a tlak 101325 kPa).\nHodnoty koncentrácie aerosólov PM10 a PM25 sú uvedené v µg/m3 (mikrogramoch na meter kubický) pri podmienkach okolia.\nÚdaje sú nevalidované\n\n
2025-01-01 15:06:05.858391,x,veľmi dobrá,0 - 20,0 - 14,0 - 33,0 - 25,0 - 1000,0 - 20
2025-01-01 15:06:05.858391,x,dobrá,>20 - 40,>14 - 25,>33 - 65,>25- 50,>1000 - 2000,>20 - 40
2025-01-01 15:06:05.858391,x,zhoršená,>40 - 100,>25 - 70,>65 - 180,>50 - 350,>2000 - 10000,>40 - 200
2025-01-01 15:06:05.858391,x,zlá,>100 - 180,>70 - 140,>180 - 240,>350 - 500,>10000 - 30000,>200 - 400
2025-01-01 15:06:05.858391,x,veľmi zlá,>180,>140,>240,>500,>30000,>400
2025-01-01 15:06:05.858391,x,znečisťujúca látka sa na tejto stanici nemeria
2025-01-01 15:06:05.858391,PDL,pod detekčný limit
2025-01-01 15:06:05.858391,*,hodnoty pre túto znečisťujúcu látku nie sú momentálne dostupné
2025-01-01 15:06:05.858391,**,reinštalácia zariadenia
2025-01-01 15:06:05.858391,\n\nHodnoty koncentrácie plynných ZL s výnimkou ortuti (Hg) sú uvedené v µg/m3 (mikrogramoch na meter kubický).\nHodnota ortuti (Hg) je uvedená v ng/m3 (nanogramoch na meter kubický).\nHodnoty všetkých plynných ZL sú prepočítané na štandardné stavové podmienky (teplota 20°C (29315 K) a tlak 101325 kPa).\nHodnoty koncentrácie aerosólov PM10 a PM25 sú uvedené v µg/m3 (mikrogramoch na meter kubický) pri podmienkach okolia.\nÚdaje sú nevalidované\n\n
2025-01-01 16:06:06.146540,x,veľmi dobrá,0 - 20,0 - 14,0 - 33,0 - 25,0 - 1000,0 - 20
2025-01-01 16:06:06.146540,x,dobrá,>20 - 40,>14 - 25,>33 - 65,>25- 50,>1000 - 2000,>20 - 40
2025-01-01 16:06:06.146540,x,zhoršená,>40 - 100,>25 - 70,>65 - 180,>50 - 350,>2000 - 10000,>40 - 200
2025-01-01 16:06:06.146540,x,zlá,>100 - 180,>70 - 140,>180 - 240,>350 - 500,>10000 - 30000,>200 - 400
2025-01-01 16:06:06.146540,x,veľmi zlá,>180,>140,>240,>500,>30000,>400
2025-01-01 16:06:06.146540,x,znečisťujúca látka sa na tejto stanici nemeria
2025-01-01 16:06:06.146540,PDL,pod detekčný limit
2025-01-01 16:06:06.146540,*,hodnoty pre túto znečisťujúcu látku nie sú momentálne dostupné
2025-01-01 16:06:06.146540,**,reinštalácia zariadenia
2025-01-01 16:06:06.146540,\n\nHodnoty koncentrácie plynných ZL s výnimkou ortuti (Hg) sú uvedené v µg/m3 (mikrogramoch na meter kubický).\nHodnota ortuti (Hg) je uvedená v ng/m3 (nanogramoch na meter kubický).\nHodnoty všetkých plynných ZL sú prepočítané na štandardné stavové podmienky (teplota 20°C (29315 K) a tlak 101325 kPa).\nHodnoty koncentrácie aerosólov PM10 a PM25 sú uvedené v µg/m3 (mikrogramoch na meter kubický) pri podmienkach okolia.\nÚdaje sú nevalidované\n\n
2025-01-01 17:06:01.716497,x,veľmi dobrá,0 - 20,0 - 14,0 - 33,0 - 25,0 - 1000,0 - 20
2025-01-01 17:06:01.716497,x,dobrá,>20 - 40,>14 - 25,>33 - 65,>25- 50,>1000 - 2000,>20 - 40
2025-01-01 17:06:01.716497,x,zhoršená,>40 - 100,>25 - 70,>65 - 180,>50 - 350,>2000 - 10000,>40 - 200
2025-01-01 17:06:01.716497,x,zlá,>100 - 180,>70 - 140,>180 - 240,>350 - 500,>10000 - 30000,>200 - 400
2025-01-01 17:06:01.716497,x,veľmi zlá,>180,>140,>240,>500,>30000,>400
2025-01-01 17:06:01.716497,x,znečisťujúca látka sa na tejto stanici nemeria
2025-01-01 17:06:01.716497,PDL,pod detekčný limit
2025-01-01 17:06:01.716497,*,hodnoty pre túto znečisťujúcu látku nie sú momentálne dostupné
2025-01-01 17:06:01.716497,**,reinštalácia zariadenia
2025-01-01 17:06:01.716497,\n\nHodnoty koncentrácie plynných ZL s výnimkou ortuti (Hg) sú uvedené v µg/m3 (mikrogramoch na meter kubický).\nHodnota ortuti (Hg) je uvedená v ng/m3 (nanogramoch na meter kubický).\nHodnoty všetkých plynných ZL sú prepočítané na štandardné stavové podmienky (teplota 20°C (29315 K) a tlak 101325 kPa).\nHodnoty koncentrácie aerosólov PM10 a PM25 sú uvedené v µg/m3 (mikrogramoch na meter kubický) pri podmienkach okolia.\nÚdaje sú nevalidované\n\n
2025-01-01 18:06:02.451394,x,veľmi dobrá,0 - 20,0 - 14,0 - 33,0 - 25,0 - 1000,0 - 20
2025-01-01 18:06:02.451394,x,dobrá,>20 - 40,>14 - 25,>33 - 65,>25- 50,>1000 - 2000,>20 - 40
2025-01-01 18:06:02.451394,x,zhoršená,>40 - 100,>25 - 70,>65 - 180,>50 - 350,>2000 - 10000,>40 - 200
2025-01-01 18:06:02.451394,x,zlá,>100 - 180,>70 - 140,>180 - 240,>350 - 500,>10000 - 30000,>200 - 400
2025-01-01 18:06:02.451394,x,veľmi zlá,>180,>140,>240,>500,>30000,>400
2025-01-01 18:06:02.451394,x,znečisťujúca látka sa na tejto stanici nemeria
2025-01-01 18:06:02.451394,PDL,pod detekčný limit
2025-01-01 18:06:02.451394,*,hodnoty pre túto znečisťujúcu látku nie sú momentálne dostupné
2025-01-01 18:06:02.451394,**,reinštalácia zariadenia
2025-01-01 18:06:02.451394,\n\nHodnoty koncentrácie plynných ZL s výnimkou ortuti (Hg) sú uvedené v µg/m3 (mikrogramoch na meter kubický).\nHodnota ortuti (Hg) je uvedená v ng/m3 (nanogramoch na meter kubický).\nHodnoty všetkých plynných ZL sú prepočítané na štandardné stavové podmienky (teplota 20°C (29315 K) a tlak 101325 kPa).\nHodnoty koncentrácie aerosólov PM10 a PM25 sú uvedené v µg/m3 (mikrogramoch na meter kubický) pri podmienkach okolia.\nÚdaje sú nevalidované\n\n
2025-01-01 19:06:04.894006,x,veľmi dobrá,0 - 20,0 - 14,0 - 33,0 - 25,0 - 1000,0 - 20
